Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.12117021,0.04617021,0.03946809,0.03553191,9400.0,0.02632777,0.07786104,0.16447939,0.35742428
"Single-Family Detached  (Own/Rent), 2 BR",    Below Median,300000,0.16251287,0.05643666,0.05499485,0.05108136,4855.0,0.0435502,0.09087279,0.23415296,0.44082713
"Single-Family Detached  (Own/Rent), 2 BR",    Above Median,300000,0.0770077,0.03520352,0.02288229,0.01892189,4545.0,0.02680852,0.03290769,0.12110771,0.57267018
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.45709614,0.20640942,0.1206671,0.13001962,30580.0,0.03431374,0.40065004,0.51354224,0.12348847
"Single-Family Detached  (Own/Rent), 3 BR",    Below Median,340000,0.50858877,0.23411229,0.12594841,0.14852807,16475.0,0.04713821,0.43104642,0.58613112,0.15246571
"Single-Family Detached  (Own/Rent), 3 BR",    Above Median,340000,0.39695144,0.17405175,0.1144984,0.10840128,14105.0,0.04222002,0.3274995,0.46640337,0.1749633
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.75214688,0.31008785,0.17431645,0.26774257,20262.0,0.05828796,0.65626319,0.84803057,0.12748001
"Single-Family Detached  (Own/Rent), 4-5 BR",    Below Median,470000,0.7362765,0.29538193,0.16768322,0.27321135,10329.0,0.07961501,0.6053098,0.8672432,0.17787706
"Single-Family Detached  (Own/Rent), 4-5 BR",    Above Median,470000,0.76864995,0.32538005,0.18121413,0.26205577,9933.0,0.08089025,0.63558549,0.90171441,0.17311451
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.05664488,0.03513072,0.01143791,0.01007625,3672.0,0.02094599,0.02218873,0.09110103,0.60828357
"Single-Family Attached  (Own/Rent), 2 BR",    Below Median,265000,0.1052364,0.06507372,0.02135231,0.01881037,1967.0,0.04023305,0.03905304,0.17141976,0.6289018
"Single-Family Attached  (Own/Rent), 2 BR",    Above Median,265000,0.00058651,0.00058651,0.0,0.0,1705.0,0.00127398,-0.00150918,0.0026822,3.5731552
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.60121269,0.28498134,0.09654851,0.21968284,2144.0,0.13866809,0.37310367,0.8293217,0.37941484
"Single-Family Attached  (Own/Rent), 3 BR",    Below Median,257000,0.70190641,0.4202773,0.12045061,0.16117851,1154.0,0.19209153,0.38591585,1.017897,0.45018903
"Single-Family Attached  (Own/Rent), 3 BR",    Above Median,257000,0.48383838,0.12727273,0.06868687,0.28787879,990.0,0.21459881,0.13082334,0.83685343,0.72961356
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.04926764,0.0,0.0,0.04926764,751.0,0.06349426,-0.05518041,0.1537157,2.1200132
"2-4 Units  (Own/Rent), 0-1 BR",    Below Median,107000,0.0809628,0.0,0.0,0.0809628,457.0,0.10684201,-0.09479231,0.25671791,2.1708131
"2-4 Units  (Own/Rent), 0-1 BR",    Above Median,107000,0.0,0.0,0.0,0.0,294.0,.,.,.,.
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.21123132,0.11334364,0.05100464,0.04688305,1941.0,0.08877099,0.06520305,0.3572596,0.69131924
"2-4 Units  (Own/Rent), 2 BR",    Below Median,175000,0.278157,0.18259386,0.08447099,0.01109215,1172.0,0.14481827,0.03993094,0.51638305,0.85644458
"2-4 Units  (Own/Rent), 2 BR",    Above Median,175000,0.10923277,0.00780234,0.0,0.10143043,769.0,0.06631565,0.00014352,0.21832202,0.99868612
"2-4 Units (Own/Rent), 3 BR",All Values,,0.57815443,0.04990584,0.29190207,0.23634652,1062.0,0.25910741,0.15192273,1.0043861,0.73722811
"2-4 Units (Own/Rent), 3 BR",    Below Median,234000,0.72517007,0.03265306,0.3877551,0.3047619,735.0,0.40036821,0.06656436,1.3837758,0.90820862
"2-4 Units (Own/Rent), 3 BR",    Above Median,234000,0.24770642,0.08868502,0.0764526,0.08256881,327.0,0.17063768,-0.03299256,0.52840541,1.1331922
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,342.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",    Below Median,140000,0.0,0.0,0.0,0.0,224.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",    Above Median,140000,0.0,0.0,0.0,0.0,118.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,1413.0,.,.,.,.
"5-49 Units (Own), 2 BR",    Below Median,200000,0.0,0.0,0.0,0.0,838.0,.,.,.,.
"5-49 Units (Own), 2 BR",    Above Median,200000,0.0,0.0,0.0,0.0,575.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,95.0,.,.,.,.
"5-49 Units (Own), 3 BR",    Below Median,295000,0.0,0.0,0.0,0.0,95.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.0189992,0.01471769,0.0,0.00428151,3737.0,0.01356118,-0.00330894,0.04130733,1.174162
"5-49 Units (Rent), 0-1 BR",    Below Median,102000,0.0,0.0,0.0,0.0,2010.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",    Above Median,102000,0.04111175,0.03184713,0.0,0.00926462,1727.0,0.02962971,-0.00762911,0.08985262,1.1855701
"5-49 Units (Rent), 2 BR",All Values,,0.3116944,0.11014764,0.11178814,0.08975861,4267.0,0.06770922,0.20031273,0.42307606,0.35734253
"5-49 Units (Rent), 2 BR",    Below Median,165000,0.44861483,0.16085791,0.1899017,0.09785523,2238.0,0.12609965,0.24118091,0.65604875,0.46238756
"5-49 Units (Rent), 2 BR",    Above Median,165000,0.16067028,0.0542139,0.02562839,0.08082799,2029.0,0.05697414,0.06694783,0.25439273,0.58332165
"5-49 Units (Rent), 3 BR",All Values,,0.54108216,0.36873747,0.14028056,0.03206413,499.0,0.26990982,0.09708051,0.98508382,0.82058083
"5-49 Units (Rent), 3 BR",    Below Median,194000,0.58064516,0.36724566,0.17369727,0.03970223,403.0,0.32990132,0.03795749,1.1233328,0.93462876
"5-49 Units (Rent), 3 BR",    Above Median,194000,0.375,0.375,0.0,0.0,96.0,0.4666156,-0.39258266,1.1425827,2.0468871
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,87.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,340000,0.0,0.0,0.0,0.0,65.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Above Median,340000,0.0,0.0,0.0,0.0,22.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,231.0,.,.,.,.
"50+ Units (Own), 2 BR",    Below Median,275000,0.0,0.0,0.0,0.0,175.0,.,.,.,.
"50+ Units (Own), 2 BR",    Above Median,275000,0.0,0.0,0.0,0.0,56.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,14.0,.,.,.,.
"50+ Units (Own), 3 BR",    Below Median,375000,0.0,0.0,0.0,0.0,14.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.03487635,0.01775523,0.01712112,0.0,1577.0,0.03428048,-0.02151504,0.09126773,1.6168948
"50+ Units (Rent), 0-1 BR",    Below Median,157000,0.0,0.0,0.0,0.0,934.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Above Median,157000,0.08553655,0.04354588,0.04199067,0.0,643.0,0.08649481,-0.05674742,0.22782051,1.6634289
"50+ Units (Rent), 2 BR",All Values,,0.10176125,0.02870189,0.03913894,0.03392042,1533.0,0.06905052,-0.01182686,0.21534936,1.1162216
"50+ Units (Rent), 2 BR",    Below Median,200000,0.18013857,0.05080831,0.06928406,0.06004619,866.0,0.1252705,-0.0259314,0.38620854,1.1439525
"50+ Units (Rent), 2 BR",    Above Median,200000,0.0,0.0,0.0,0.0,667.0,.,.,.,.
"50+ Units (Rent), 3 BR",All Values,,0.0,0.0,0.0,0.0,14.0,.,.,.,.
"50+ Units (Rent), 3 BR",    Below Median,299000,0.0,0.0,0.0,0.0,14.0,.,.,.,.
All Housing Types (Own) 0-1 BR,All Values,,0.07497467,0.01823708,0.02836879,0.02836879,1974.0,0.05207392,-0.01068693,0.16063627,1.1425406
All Housing Types (Own) 0-1 BR,    Below Median,220000,0.02485089,0.02485089,0.0,0.0,1006.0,0.02554848,-0.01717636,0.06687815,1.6911767
All Housing Types (Own) 0-1 BR,    Above Median,220000,0.12706612,0.01136364,0.05785124,0.05785124,968.0,0.10516942,-0.04593757,0.3000698,1.361525
All Housing Types (Own) 2 BR,All Values,,0.07647225,0.0362237,0.0165937,0.02365485,14162.0,0.01633939,0.04959395,0.10335055,0.35147787
All Housing Types (Own) 2 BR,    Below Median,295000,0.091937,0.04657424,0.0176336,0.02772917,7429.0,0.02567337,0.04970432,0.13416969,0.4593655
All Housing Types (Own) 2 BR,    Above Median,295000,0.05940888,0.02480321,0.01544631,0.01915936,6733.0,0.01898204,0.02818342,0.09063434,0.52560256
All Housing Types (Own) 3 BR,All Values,,0.45432392,0.20306538,0.11851092,0.13274762,31187.0,0.03326572,0.39960181,0.50904602,0.12044733
All Housing Types (Own) 3 BR,    Below Median,350000,0.50102029,0.23196495,0.1224943,0.14656104,16662.0,0.04406668,0.42853059,0.57350998,0.14468415
All Housing Types (Own) 3 BR,    Above Median,350000,0.40075731,0.16991394,0.11394148,0.11690189,14525.0,0.04416998,0.3280977,0.47341693,0.18130577
All Housing Types (Own) 4-5 BR,All Values,,0.74650132,0.30977638,0.17266796,0.26405697,20079.0,0.05780997,0.65140392,0.84159872,0.1273908
All Housing Types (Own) 4-5 BR,    Below Median,480000,0.71416067,0.28953511,0.1616417,0.26298386,10282.0,0.07547829,0.58999888,0.83832246,0.17385694
All Housing Types (Own) 4-5 BR,    Above Median,480000,0.78044299,0.3310197,0.18424007,0.26518322,9797.0,0.08277442,0.64427907,0.91660691,0.17447004
All Housing Types (Rent) 0-1 BR,All Values,,0.02657343,0.01289821,0.0048174,0.00885781,6435.0,0.01379587,0.00387922,0.04926763,0.85401867
All Housing Types (Rent) 0-1 BR,    Below Median,112000,0.01346499,0.0,0.00119689,0.0122681,3342.0,0.01418275,-0.00986563,0.03679561,1.7326876
All Housing Types (Rent) 0-1 BR,    Above Median,112000,0.04073715,0.02683479,0.00872939,0.00517297,3093.0,0.02408786,0.00111261,0.08036169,0.97268806
All Housing Types (Rent) 2 BR,All Values,,0.26039783,0.09451477,0.0981314,0.06775166,8295.0,0.04458358,0.18705784,0.33373782,0.28164594
All Housing Types (Rent) 2 BR,    Below Median,173000,0.39557855,0.1476952,0.16933208,0.07855127,4252.0,0.08322554,0.25867253,0.53248457,0.3460906
All Housing Types (Rent) 2 BR,    Above Median,173000,0.11822904,0.03858521,0.02325006,0.05639377,4043.0,0.03239277,0.06494294,0.17151514,0.45070229
